user id,test group,converted,total ads,most ads day,most ads hour
1443929,ad,False,39,Tuesday,19
1197447,ad,False,40,Tuesday,17
1476244,ad,False,31,Tuesday,20
1469393,ad,False,9,Tuesday,19
1134045,ad,False,52,Sunday,19
1037464,ad,False,22,Monday,21
1166890,ad,False,48,Sunday,11
1457509,ad,True,176,Saturday,19
1044452,ad,False,86,Wednesday,23
1409667,ad,False,41,Wednesday,7
1339551,ad,False,83,Friday,20
1616766,ad,False,21,Tuesday,22
1226338,ad,False,17,Tuesday,19
1222207,ad,False,71,Wednesday,18
1362503,ad,False,26,Tuesday,20
1628864,ad,False,109,Tuesday,22
1073165,ad,False,67,Tuesday,7
1064599,ad,False,79,Tuesday,20
1139286,ad,False,218,Tuesday,16
1193614,ad,False,36,Tuesday,19
1229733,ad,False,146,Saturday,1
1097673,ad,False,215,Friday,23
1068854,ad,False,53,Friday,16
1507950,ad,False,118,Tuesday,22
1130499,ad,False,32,Thursday,19
1185896,ad,False,71,Thursday,22
1017066,ad,False,49,Wednesday,20
1470870,ad,False,13,Tuesday,19
1127670,ad,False,50,Tuesday,22
1040409,ad,False,249,Friday,7
1505428,ad,False,45,Wednesday,11
1437901,ad,False,345,Friday,3
1572823,ad,False,48,Saturday,22
1474412,ad,False,3,Wednesday,10
1080234,ad,False,48,Wednesday,19
1519839,ad,False,137,Friday,17
1123409,ad,False,38,Tuesday,19
1362680,ad,False,58,Friday,19
1513389,ad,False,25,Friday,23
1125088,ad,False,27,Tuesday,19
1367213,ad,False,58,Thursday,20
1050589,ad,False,4,Wednesday,16
1478393,ad,False,81,Saturday,19
1549188,ad,False,109,Tuesday,15
1248863,ad,False,149,Tuesday,22
1027538,ad,False,84,Friday,20
1252886,ad,False,134,Thursday,19
1136038,ad,False,16,Thursday,23
1072326,ad,False,195,Friday,13
1022983,ad,False,121,Thursday,23
1570238,ad,False,141,Thursday,11
1637885,ad,False,253,Thursday,18
1605441,ad,False,102,Friday,17
1092042,ad,False,44,Tuesday,10
922084,psa,False,61,Sunday,19
1138326,ad,False,72,Wednesday,14
1100100,ad,False,20,Saturday,20
1028868,ad,False,74,Wednesday,13
1198153,ad,False,139,Friday,13
1158512,ad,False,127,Wednesday,20
1448286,ad,False,130,Monday,16
1033193,ad,False,193,Monday,19
1366506,ad,False,84,Thursday,20
1453562,ad,False,131,Tuesday,19
1321038,ad,False,700,Monday,17
1310636,ad,False,14,Tuesday,19
1518302,ad,False,63,Wednesday,12
1058517,ad,False,65,Tuesday,22
1512270,ad,False,65,Saturday,13
1331104,ad,False,28,Tuesday,21
1001403,ad,False,89,Friday,15
1600355,ad,False,18,Wednesday,19
1505872,ad,False,42,Sunday,19
1009747,ad,False,266,Tuesday,20
1068555,ad,False,9,Monday,19
1325139,ad,False,136,Wednesday,18
1415723,ad,False,400,Thursday,7
1445554,ad,False,1015,Friday,11
1474415,ad,False,40,Wednesday,9
1063417,ad,False,245,Thursday,13
1287461,ad,False,135,Wednesday,22
1150168,ad,False,106,Saturday,12
1468019,ad,False,145,Wednesday,2
1306910,ad,False,168,Saturday,19
1600110,ad,False,28,Thursday,12
1201527,ad,False,108,Saturday,11
1442555,ad,False,68,Tuesday,13
1541706,ad,False,166,Friday,22
1260065,ad,False,40,Saturday,18
1554061,ad,False,119,Tuesday,22
1558515,ad,False,107,Thursday,19
1014419,ad,False,53,Monday,15
1340030,ad,False,79,Friday,20
1186960,ad,False,142,Tuesday,18
1349622,ad,False,159,Sunday,10
1212707,ad,False,50,Tuesday,21
1321397,ad,False,66,Monday,20
1316461,ad,False,15,Wednesday,13
1134409,ad,False,117,Friday,12
1118525,ad,False,53,Thursday,10
1040128,ad,False,360,Wednesday,19
1358177,ad,False,35,Thursday,10
1633564,ad,False,92,Sunday,20
1651530,ad,False,1,Tuesday,19
1033682,ad,False,42,Friday,18
1625366,ad,False,27,Wednesday,10
1380498,ad,False,10,Tuesday,20
1275522,ad,False,46,Monday,19
1051381,ad,False,15,Friday,15
1294978,ad,False,68,Sunday,16
1006987,ad,False,1128,Wednesday,13
1158177,ad,False,30,Saturday,15
1000007,ad,False,65,Friday,11
1248527,ad,False,82,Tuesday,20
1058052,ad,False,50,Wednesday,12
1296168,ad,False,47,Wednesday,16
1042224,ad,False,66,Wednesday,18
1235088,ad,False,292,Thursday,12
1087162,ad,False,151,Sunday,19
1613540,ad,False,11,Tuesday,10
1492864,ad,False,84,Friday,7
1542388,ad,False,22,Monday,20
1148333,ad,False,64,Monday,9
1216876,ad,False,224,Monday,8
1473511,ad,False,89,Tuesday,21
1632469,ad,False,125,Friday,13
1426541,ad,False,48,Thursday,19
1398566,ad,True,127,Wednesday,14
1223528,ad,False,68,Wednesday,22
1426486,ad,False,82,Thursday,21
1492488,ad,False,218,Tuesday,12
1340901,ad,False,779,Friday,10
1448793,ad,False,213,Tuesday,22
1280537,ad,True,158,Friday,18
1309754,ad,False,94,Friday,1
1503505,ad,False,25,Thursday,4
1195797,ad,False,304,Tuesday,14
1077314,ad,False,43,Tuesday,19
1367197,ad,False,68,Tuesday,22
1563690,ad,False,5,Sunday,16
1248663,ad,False,33,Saturday,12
1468317,ad,False,22,Tuesday,23
1466512,ad,False,95,Friday,18
1565303,ad,False,79,Tuesday,19
1511794,ad,False,16,Thursday,14
1221875,ad,False,292,Wednesday,11
1047409,ad,False,12,Thursday,10
1287692,ad,False,220,Tuesday,8
1634086,ad,False,17,Tuesday,19
1286939,ad,False,207,Thursday,20
1604562,ad,False,69,Sunday,21
1598719,ad,False,38,Saturday,11
1231821,ad,False,52,Friday,20
1457073,ad,False,25,Friday,15
1330800,ad,False,261,Friday,22
1464773,ad,False,48,Wednesday,7
1037572,ad,False,126,Tuesday,17
1455054,ad,False,37,Tuesday,23
1295215,ad,False,163,Friday,16
1151566,ad,False,60,Saturday,14
1642337,ad,False,86,Wednesday,20
1009914,ad,False,536,Friday,13
1228597,ad,False,72,Tuesday,14
1295749,ad,False,116,Sunday,20
905411,psa,False,168,Wednesday,19
1401306,ad,False,154,Saturday,19
1460287,ad,False,14,Tuesday,11
1224079,ad,False,47,Wednesday,18
922420,psa,False,515,Thursday,19
1608316,ad,False,53,Sunday,19
1550202,ad,False,184,Wednesday,22
1301544,ad,True,152,Wednesday,17
1419310,ad,False,10,Tuesday,19
1199949,ad,False,73,Tuesday,19
1440950,ad,False,87,Tuesday,19
1050191,ad,True,53,Thursday,19
1477032,ad,False,40,Saturday,20
1478465,ad,False,232,Wednesday,2
1449025,ad,True,490,Tuesday,14
1504221,ad,False,157,Sunday,21
1375450,ad,False,82,Tuesday,19
1623653,ad,False,26,Monday,20
1269037,ad,False,20,Tuesday,19
1177555,ad,False,35,Friday,18
1287845,ad,False,177,Thursday,18
1575282,ad,False,31,Tuesday,5
1194155,ad,False,17,Tuesday,20
1202851,ad,True,215,Thursday,20
1230573,ad,False,92,Monday,21
1195836,ad,False,82,Tuesday,15
915026,psa,True,88,Sunday,19
1018152,ad,False,50,Tuesday,19
1355348,ad,False,86,Tuesday,19
1631152,ad,True,228,Friday,18
1481900,ad,True,532,Thursday,9
1632997,ad,False,790,Monday,18
1436467,ad,False,88,Tuesday,14
1129868,ad,False,64,Thursday,17
1117101,ad,False,184,Tuesday,13
1222843,ad,False,69,Friday,18
1572517,ad,False,114,Saturday,15
1482145,ad,True,203,Saturday,10
1437768,ad,False,52,Saturday,15
1385347,ad,False,1,Tuesday,19
1415793,ad,False,52,Tuesday,21
1178085,ad,False,11,Tuesday,23
1130622,ad,False,285,Friday,8
1325233,ad,False,234,Sunday,10
1224794,ad,False,54,Thursday,18
1329985,ad,False,3,Tuesday,19
1071781,ad,False,38,Monday,15
1613754,ad,True,102,Tuesday,14
1283618,ad,False,23,Tuesday,19
1267167,ad,False,139,Sunday,19
1579926,ad,False,326,Wednesday,6
1527728,ad,False,18,Tuesday,20
1526979,ad,False,177,Friday,14
1641971,ad,False,429,Saturday,12
1017124,ad,False,134,Friday,15
1286460,ad,False,174,Saturday,16
1155103,ad,False,3,Sunday,13
1519188,ad,True,63,Friday,21
1486659,ad,False,117,Tuesday,15
1060124,ad,False,55,Friday,13
1135604,ad,False,26,Tuesday,8
1439387,ad,False,47,Tuesday,15
1300559,ad,False,83,Sunday,12
1152942,ad,True,325,Sunday,9
1125922,ad,False,80,Thursday,8
1439953,ad,False,61,Saturday,14
1442796,ad,False,63,Wednesday,19
1289212,ad,False,86,Wednesday,22
1507989,ad,False,8,Friday,0
1423399,ad,False,34,Tuesday,19
1117315,ad,False,58,Monday,19
1470595,ad,True,82,Monday,13
1441276,ad,False,41,Friday,19
1398173,ad,False,52,Sunday,9
1334070,ad,False,53,Thursday,18
1133374,ad,False,59,Wednesday,0
1102609,ad,False,3,Wednesday,0
1465821,ad,True,231,Monday,17
1181370,ad,False,18,Tuesday,20
1410291,ad,False,104,Wednesday,10
1316394,ad,False,292,Monday,13
1462269,ad,False,63,Sunday,19
1499587,ad,False,52,Saturday,19
1146403,ad,False,5,Tuesday,19
901407,psa,False,80,Monday,19
1274808,ad,False,101,Tuesday,2
1383191,ad,True,393,Saturday,11
1633220,ad,False,335,Sunday,18
1030346,ad,False,129,Monday,11
1293409,ad,False,51,Tuesday,8
1637457,ad,False,98,Wednesday,19
909601,psa,False,34,Wednesday,19
1340961,ad,False,163,Saturday,19
1177864,ad,False,34,Tuesday,20
1048797,ad,False,106,Saturday,13
1531384,ad,False,78,Thursday,20
1492936,ad,False,158,Friday,15
1183146,ad,False,107,Tuesday,22
921780,psa,False,139,Friday,21
1315759,ad,False,130,Monday,13
904902,psa,False,77,Sunday,16
1063040,ad,False,17,Thursday,12
1587354,ad,False,56,Friday,19
1093079,ad,False,352,Friday,19
1317657,ad,False,79,Wednesday,13
1293708,ad,False,131,Friday,20
1097209,ad,False,265,Sunday,7
1122908,ad,False,1,Tuesday,19
1393236,ad,False,182,Tuesday,22
1624680,ad,False,131,Sunday,21
1293084,ad,False,332,Wednesday,5
1432829,ad,False,43,Wednesday,9
1253637,ad,False,130,Saturday,21
1049784,ad,False,23,Thursday,22
1310891,ad,False,270,Wednesday,17
1419035,ad,False,307,Monday,18
1311624,ad,False,78,Wednesday,10
1246422,ad,False,23,Wednesday,19
1037817,ad,False,173,Tuesday,19
1039343,ad,False,30,Thursday,20
1478758,ad,False,378,Friday,17
1053364,ad,False,3,Tuesday,19
1581342,ad,False,92,Wednesday,13
1416137,ad,False,226,Tuesday,19
1080260,ad,False,36,Monday,11
1589162,ad,False,172,Friday,11
1591013,ad,False,642,Friday,18
1060165,ad,False,74,Wednesday,10
1222289,ad,False,60,Wednesday,0
1075362,ad,False,107,Sunday,14
1558119,ad,False,385,Sunday,11
1246515,ad,False,46,Tuesday,19
1106077,ad,False,187,Friday,3
1391810,ad,False,81,Friday,12
1021202,ad,False,452,Friday,19
1221003,ad,False,47,Tuesday,22
1401564,ad,False,288,Friday,19
1149723,ad,False,19,Wednesday,20
1459044,ad,False,114,Sunday,11
1063495,ad,False,74,Thursday,11
1525593,ad,False,197,Tuesday,9
1401909,ad,True,32,Wednesday,12
1067570,ad,False,109,Monday,12
1549778,ad,False,51,Wednesday,12
1631691,ad,False,4,Tuesday,14
1439335,ad,False,147,Friday,6
1431319,ad,False,135,Tuesday,20
1146194,ad,False,10,Saturday,19
910154,psa,False,132,Thursday,22
1451974,ad,False,111,Wednesday,12
1130454,ad,False,52,Tuesday,11
1445036,ad,False,49,Tuesday,19
1255353,ad,False,41,Tuesday,23
1557984,ad,False,83,Tuesday,22
1606934,ad,False,61,Sunday,13
1034908,ad,False,26,Tuesday,19
1582496,ad,False,504,Friday,11
1295584,ad,False,108,Monday,20
1506773,ad,False,17,Sunday,16
1021438,ad,False,107,Friday,1
1296361,ad,False,166,Wednesday,17
1261834,ad,True,45,Saturday,11
1478707,ad,False,143,Thursday,13
1145277,ad,False,29,Thursday,13
1216874,ad,False,55,Tuesday,21
1625674,ad,False,164,Monday,13
1041425,ad,False,74,Wednesday,19
1253534,ad,False,13,Tuesday,20
1642642,ad,False,13,Tuesday,19
1433903,ad,False,59,Tuesday,22
1217002,ad,False,66,Monday,11
1046780,ad,False,8,Tuesday,19
1381072,ad,False,103,Tuesday,13
1505570,ad,False,198,Thursday,10
1269568,ad,False,107,Wednesday,13
1483854,ad,False,243,Saturday,23
1169450,ad,False,81,Thursday,20
1423229,ad,False,18,Tuesday,19
1589708,ad,False,269,Friday,19
1439723,ad,False,46,Tuesday,22
1211421,ad,False,447,Monday,15
1555261,ad,False,247,Thursday,6
1350539,ad,False,287,Sunday,8
1007302,ad,False,96,Thursday,15
1634482,ad,False,82,Monday,19
1034271,ad,False,1,Tuesday,19
1566258,ad,False,66,Friday,10
1565439,ad,True,468,Saturday,22
1224068,ad,False,87,Thursday,3
1185464,ad,False,48,Sunday,14
1649300,ad,False,71,Monday,20
1206356,ad,False,30,Thursday,19
1588714,ad,False,34,Tuesday,13
1247839,ad,False,132,Saturday,20
1469751,ad,True,29,Tuesday,10
1339355,ad,False,27,Thursday,12
1383740,ad,False,35,Thursday,19
1587254,ad,False,51,Friday,16
1330979,ad,False,104,Monday,20
1248892,ad,False,35,Tuesday,20
1450533,ad,False,11,Sunday,11
1164367,ad,False,125,Friday,21
1165035,ad,True,338,Thursday,19
1334037,ad,False,182,Tuesday,14
1078654,ad,False,104,Thursday,2
1462997,ad,False,21,Friday,20
1296336,ad,True,394,Sunday,19
1362109,ad,False,323,Friday,10
1287190,ad,False,21,Thursday,13
1022204,ad,False,157,Thursday,20
1527077,ad,False,31,Sunday,0
1595819,ad,False,231,Friday,21
1489885,ad,False,13,Sunday,15
1086956,ad,False,185,Friday,19
1220251,ad,True,288,Thursday,19
1513449,ad,False,12,Tuesday,19
901332,psa,False,18,Wednesday,19
1026482,ad,False,51,Friday,22
1311395,ad,False,61,Tuesday,22
1032030,ad,True,728,Monday,2
1617324,ad,False,24,Tuesday,3
1113919,ad,False,48,Tuesday,21
1066163,ad,False,129,Thursday,21
1295627,ad,False,152,Thursday,21
1117108,ad,False,53,Wednesday,17
1375796,ad,False,182,Friday,20
1080398,ad,False,48,Thursday,19
1310082,ad,False,16,Tuesday,20
1306774,ad,False,75,Tuesday,23
1398948,ad,False,84,Tuesday,19
1384102,ad,False,94,Sunday,15
1469910,ad,False,98,Sunday,19
1248857,ad,False,75,Sunday,12
1308397,ad,False,92,Sunday,11
1642175,ad,False,57,Tuesday,19
1067179,ad,False,169,Tuesday,18
1648391,ad,False,41,Tuesday,21
1079739,ad,False,57,Tuesday,17
1144337,ad,False,38,Tuesday,22
1499590,ad,False,77,Wednesday,21
1338323,ad,False,124,Wednesday,19
1244089,ad,False,139,Sunday,13
1023461,ad,False,44,Wednesday,17
1272421,ad,False,96,Wednesday,15
1042647,ad,False,2,Tuesday,19
1008822,ad,False,1,Tuesday,19
1461404,ad,False,123,Sunday,19
1017928,ad,False,113,Thursday,18
1597602,ad,False,54,Tuesday,0
1526843,ad,False,106,Tuesday,13
1080386,ad,False,197,Wednesday,19
1316782,ad,False,991,Saturday,18
1232564,ad,False,28,Monday,19
1553468,ad,False,127,Wednesday,22
1119125,ad,False,23,Friday,14
1650704,ad,False,68,Tuesday,19
1073449,ad,False,91,Friday,13
1061839,ad,False,77,Tuesday,12
1434989,ad,False,115,Sunday,15
1425256,ad,False,97,Wednesday,10
905263,psa,False,40,Friday,21
1595877,ad,False,248,Saturday,14
1044201,ad,False,30,Monday,1
1180454,ad,False,228,Wednesday,14
1172571,ad,False,7,Tuesday,19
920842,psa,False,80,Friday,11
1168568,ad,False,18,Sunday,16
1441175,ad,False,514,Sunday,20
907176,psa,False,42,Sunday,13
1356737,ad,False,78,Wednesday,19
1075597,ad,False,186,Saturday,18
916520,psa,False,91,Saturday,11
1396921,ad,False,4,Wednesday,13
1616368,ad,False,109,Saturday,9
1003717,ad,False,182,Saturday,6
1164512,ad,False,554,Thursday,9
1650634,ad,False,7,Tuesday,19
914027,psa,False,73,Friday,13
1625686,ad,True,571,Monday,19
1036592,ad,False,176,Wednesday,0
1349640,ad,True,216,Monday,21
1324279,ad,False,177,Friday,19
1339017,ad,False,127,Thursday,21
1122486,ad,False,60,Tuesday,15
1135073,ad,False,55,Tuesday,22
1301145,ad,False,45,Tuesday,23
1467325,ad,False,31,Sunday,13
1443434,ad,False,79,Wednesday,12
1090110,ad,False,98,Wednesday,19
1364571,ad,False,21,Wednesday,17
1573203,ad,False,140,Sunday,19
1599351,ad,False,26,Thursday,14
1223161,ad,False,47,Tuesday,20
1524884,ad,False,33,Monday,12
1167099,ad,False,61,Sunday,15
1101810,ad,False,19,Monday,16
1193071,ad,True,226,Friday,21
1218003,ad,False,128,Monday,14
1289430,ad,False,33,Sunday,18
1624370,ad,False,4,Thursday,16
1583678,ad,False,146,Sunday,20
1311343,ad,False,138,Monday,19
1103377,ad,False,197,Sunday,21
1012687,ad,False,155,Monday,13
1455323,ad,False,81,Friday,16
1063370,ad,False,192,Wednesday,4
1075538,ad,False,182,Friday,19
1329388,ad,False,313,Monday,22
1185328,ad,False,77,Saturday,13
1469376,ad,False,45,Tuesday,11
1120165,ad,False,9,Wednesday,11
1063142,ad,False,298,Friday,18
1500085,ad,False,14,Wednesday,23
1469797,ad,False,234,Saturday,19
1599802,ad,False,84,Friday,19
1484035,ad,False,15,Tuesday,19
1110181,ad,False,93,Friday,7
1402179,ad,False,42,Wednesday,0
1037946,ad,False,133,Tuesday,20
919732,psa,False,84,Saturday,10
1081250,ad,False,161,Thursday,17
1052142,ad,False,17,Sunday,14
1009713,ad,False,81,Saturday,17
1450697,ad,False,27,Wednesday,20
1563156,ad,False,16,Tuesday,19
1152490,ad,False,4,Tuesday,20
1418711,ad,False,59,Friday,14
1534733,ad,True,121,Wednesday,10
1055754,ad,True,226,Wednesday,12
1358310,ad,False,242,Monday,9
922757,psa,False,39,Wednesday,19
1651326,ad,False,16,Tuesday,19
1630974,ad,False,542,Friday,18
1185430,ad,False,43,Tuesday,18
1261477,ad,False,99,Tuesday,21
1172789,ad,False,74,Sunday,10
1044075,ad,False,166,Sunday,16
1269728,ad,False,53,Friday,20
1252930,ad,False,89,Tuesday,22
1286584,ad,False,58,Wednesday,23
920477,psa,False,17,Sunday,3
1305275,ad,False,216,Sunday,2
1115684,ad,False,24,Tuesday,19
1383231,ad,False,67,Friday,8
1193791,ad,False,27,Thursday,7
1095443,ad,False,144,Monday,17
1310368,ad,False,124,Friday,14
1331839,ad,False,186,Thursday,18
1465436,ad,False,17,Monday,21
906457,psa,False,86,Saturday,9
1295219,ad,False,112,Thursday,21
1393076,ad,False,122,Tuesday,21
1441313,ad,False,16,Thursday,22
1008476,ad,False,209,Saturday,19
1380632,ad,True,698,Wednesday,20
1465454,ad,False,38,Tuesday,19
1060204,ad,False,139,Saturday,21
1261101,ad,False,66,Monday,10
1625664,ad,False,163,Tuesday,22
923392,psa,False,76,Thursday,19
1176543,ad,False,23,Wednesday,18
1017121,ad,False,1,Tuesday,19
1054262,ad,False,91,Tuesday,21
1193244,ad,False,125,Wednesday,20
1150432,ad,False,13,Friday,18
1439658,ad,False,64,Friday,19
919506,psa,False,196,Monday,15
1076807,ad,False,29,Monday,19
1183558,ad,False,87,Friday,20
1606557,ad,False,28,Wednesday,15
1097295,ad,False,41,Wednesday,6
1041527,ad,False,170,Friday,19
1198128,ad,False,53,Tuesday,22
1253236,ad,False,47,Saturday,16
1071829,ad,False,7,Tuesday,19
1120580,ad,False,88,Tuesday,20
1115325,ad,False,2,Tuesday,19
1109972,ad,False,51,Tuesday,23
1059723,ad,False,55,Tuesday,10
1100516,ad,False,67,Sunday,12
1320141,ad,False,63,Tuesday,19
1293156,ad,False,40,Tuesday,21
1554135,ad,False,258,Friday,20
1120786,ad,False,120,Tuesday,11
1300880,ad,False,83,Wednesday,11
1203314,ad,False,25,Friday,19
1263162,ad,False,228,Sunday,20
1070578,ad,False,22,Tuesday,19
1106017,ad,False,71,Friday,19
1519193,ad,False,392,Saturday,20
1189825,ad,False,42,Thursday,23
1457321,ad,False,74,Sunday,13
1324982,ad,False,45,Monday,16
1150318,ad,False,7,Tuesday,19
1614474,ad,False,104,Thursday,22
1281293,ad,False,16,Tuesday,19
1392971,ad,False,104,Sunday,11
1224652,ad,False,1173,Monday,11
1065880,ad,False,184,Friday,15
913037,psa,False,59,Thursday,16
1204642,ad,False,183,Saturday,9
1119616,ad,False,3,Tuesday,19
1131035,ad,False,23,Saturday,18
1164942,ad,False,62,Friday,23
1138355,ad,False,18,Sunday,22
1243901,ad,False,87,Tuesday,19
1217833,ad,False,36,Monday,21
1011303,ad,False,466,Monday,13
1122040,ad,False,63,Saturday,21
1485516,ad,False,334,Thursday,12
1123861,ad,False,113,Wednesday,19
1166276,ad,False,18,Tuesday,19
1458229,ad,False,131,Tuesday,1
1007287,ad,False,215,Sunday,19
1025546,ad,True,39,Tuesday,12
912514,psa,False,8,Saturday,11
913526,psa,False,75,Thursday,1
1230696,ad,False,96,Tuesday,8
1057695,ad,False,245,Saturday,17
1301558,ad,False,240,Monday,6
1407162,ad,False,526,Thursday,20
1323123,ad,False,87,Friday,17
1376049,ad,False,49,Friday,7
1301715,ad,False,156,Tuesday,22
1030371,ad,True,257,Saturday,19
1364059,ad,False,95,Sunday,1
1534611,ad,False,79,Sunday,12
1399899,ad,False,47,Saturday,14
1597922,ad,False,39,Saturday,7
1257054,ad,False,76,Friday,23
1281667,ad,False,53,Tuesday,10
1558319,ad,False,39,Saturday,21
1328442,ad,False,79,Wednesday,17
1531494,ad,False,63,Monday,8
1517982,ad,False,131,Saturday,9
1340994,ad,False,76,Tuesday,23
905347,psa,False,53,Wednesday,20
1146390,ad,True,126,Tuesday,15
1572392,ad,False,190,Tuesday,23
1476632,ad,False,46,Friday,15
1269712,ad,False,20,Tuesday,19
1434080,ad,False,57,Thursday,23
1476512,ad,False,50,Friday,16
1075446,ad,False,36,Tuesday,14
1248600,ad,False,47,Tuesday,12
903663,psa,False,59,Thursday,1
1527549,ad,False,23,Monday,19
1372263,ad,False,61,Saturday,16
1524089,ad,False,68,Sunday,20
1433457,ad,False,12,Wednesday,7
1330593,ad,False,189,Friday,20
1557125,ad,False,20,Tuesday,20
1129971,ad,False,170,Sunday,20
1289815,ad,False,182,Wednesday,20
1322263,ad,False,88,Friday,19
1281018,ad,False,29,Wednesday,20
1136799,ad,True,121,Friday,19
1217888,ad,False,21,Tuesday,15
1044512,ad,False,326,Friday,10
1306771,ad,False,174,Saturday,9
1649882,ad,False,33,Friday,8
1315542,ad,False,177,Tuesday,11
1572277,ad,False,69,Tuesday,23
1125068,ad,False,101,Tuesday,12
909691,psa,False,27,Wednesday,19
1290147,ad,False,90,Tuesday,20
1580505,ad,False,305,Wednesday,19
1105726,ad,False,120,Monday,17
1180869,ad,False,19,Tuesday,18
1035132,ad,False,51,Friday,15
1123625,ad,True,136,Sunday,21
1563581,ad,False,177,Saturday,19
1415310,ad,False,96,Friday,21
1181804,ad,False,194,Friday,9
1427648,ad,False,51,Thursday,21
1579367,ad,False,27,Tuesday,20
1195757,ad,False,49,Friday,12
1107099,ad,False,42,Saturday,10
1070438,ad,False,75,Saturday,12
1187036,ad,False,85,Tuesday,22
1598175,ad,False,58,Friday,17
1599284,ad,False,144,Saturday,19
1549266,ad,False,438,Thursday,14
908945,psa,False,23,Tuesday,20
1211010,ad,True,427,Friday,15
1087293,ad,False,24,Thursday,19
1089213,ad,False,29,Saturday,20
1164193,ad,False,123,Friday,19
1156693,ad,False,77,Friday,13
1350142,ad,False,271,Saturday,12
1043282,ad,False,24,Friday,16
1182949,ad,False,27,Wednesday,19
1222487,ad,False,168,Sunday,14
1379950,ad,False,69,Sunday,16
1592119,ad,False,22,Tuesday,19
1466506,ad,False,35,Wednesday,12
1483282,ad,False,50,Friday,15
1591813,ad,False,53,Friday,18
1156632,ad,False,212,Friday,16
1192281,ad,False,42,Thursday,23
1543432,ad,False,20,Tuesday,20
1286670,ad,False,177,Friday,20
